structure,Max_depth,Score_support,Min_samples_split,Min_bin_exp,D,Cohen,Random_proj_exp,Random_proj_depth,Weight-,Acceleration+,Mpg+,N+
29,5,2,41,0.457216667807686,3,0.858496436673463,0.664756177826352,3,2234,16.1,30,203
22,2,1,22,0.899266246672236,3,0.616906541128971,0.450367556933794,2,2155,16.4,30,79
14,5,4,15,0.423202813870657,2,1.00640873059131,0.647828508766186,2,2234,16.1,30,203
14,3,1,38,0.133281172009862,3,0.685165581333642,0.635913695024242,3,2234,16.1,30,203
3,3,2,6,0.745674759422704,2,0.513946878329789,0.433512169427579,3,2155,16.4,30,79
17,2,1,25,0.128652102856799,1,1.19336758865563,0.317539047773101,2,2234,16.1,30,203
25,3,3,24,0.724971131293016,3,0.604039569916888,0.447108634432238,2,2234,16.1,30,203
1,3,4,38,0.261058366328881,2,0.267853460200398,0.387776083661294,5,2155,16.4,30,79
21,2,3,7,0.705829968581518,3,0.434686784816712,0.571447692840211,2,2234,16.1,30,203
26,2,4,11,0.687625841721204,3,0.786122842805993,0.571366397263761,3,2155,16.4,30,79
28,3,1,11,0.144390239931302,3,0.390861557651279,0.493748549728683,2,2234,16.1,30,203
8,2,2,38,0.128678046709017,4,0.885924006820936,0.666169329342892,4,2234,16.1,30,203
12,5,1,7,0.574442927640013,3,0.194206487897645,0.501328052469648,3,2245.5,16.15,30,206
2,3,4,42,0.191028860779917,3,0.499760643988563,0.346461166232162,4,2219,15.7,30,81
23,5,4,31,0.512336418691284,2,0.525508986975327,0.394727858636157,4,1959,19,30,24
4,2,2,15,0.5521938826338,4,0.534770903756579,0.527741822342509,2,2234,16.1,30,203
10,2,2,48,0.355284706032993,3,1.07879954607083,0.516680950384638,4,2578.5,16,30,312
27,2,3,9,0.458468972158004,2,0.616832646430524,0.370725995941278,4,2246,15.5,30,55
1,3,3,34,0.758003654308372,4,0.858817939679854,0.536435115660137,5,2070,16.4,30,109
2,2,1,29,0.737489220385459,1,1.31425221112518,0.624743616381706,3,2234,16.1,30,203
1,2,3,36,0.370205446737953,1,0.601842093990488,0.478088081897334,2,2234,16.1,30,203
18,4,1,12,0.147220397332244,3,1.1067083745217,0.669894439389147,5,2234,16.1,30,203
2,3,4,36,0.834895254682333,1,1.0414710885424,0.404796781106929,5,2155,16.4,30,79
14,5,4,21,0.726902755072526,2,0.444934222937839,0.353476544530708,2,2234,16.1,30,203
15,4,1,26,0.613897025429168,4,0.361608270483226,0.426377798293914,4,2125,16.4,30,135
2,2,2,43,0.810935398907885,4,0.44399031403404,0.687824880058964,5,2234,16.1,30,203
24,2,3,38,0.63276824386017,1,1.28536638900578,0.330904951382456,3,2110,16.4,30,123
20,4,4,19,0.67628601446945,1,0.147742026220411,0.678585786520767,2,2234,16.1,30,203
21,4,3,41,0.528028999146921,3,1.36811554754853,0.529796159600529,5,2045,16.8,30,31
11,5,1,29,0.146706925132481,3,0.288863042890843,0.693917144369074,5,2234,16.1,30,203
4,3,2,10,0.574989938750729,2,1.41122468416518,0.446246620764336,3,2265,16,30,216
27,2,2,42,0.294379039932475,2,0.555735896014813,0.343922771002836,3,2250,15.75,30,116
12,4,2,45,0.359968573512693,1,1.47912231951604,0.632490776048898,5,2155,16.4,30,79
16,3,3,36,0.816321057681886,2,0.284529876341056,0.574849636747208,4,2155,16.4,30,79
24,4,1,29,0.363893869236758,1,0.553327985294334,0.585638842898188,4,2234,16.1,30,203
2,5,4,43,0.590084462364619,3,1.16834833907231,0.398478783498716,3,2155,16.4,30,79
11,3,1,19,0.339296269006239,2,0.475854921156207,0.417456227889002,4,2160,16.2,30,119
9,5,2,29,0.580896087013886,4,0.210108937644581,0.614451228688072,4,2065,15.8,30,31
22,3,1,40,0.466239643956783,2,0.69219262902587,0.672661215191938,4,2234,16.1,30,203
23,4,1,39,0.723926650730488,4,1.0474905543116,0.306782773079365,4,2125,16.4,30,135
21,2,1,33,0.290110958546537,1,1.41131771835285,0.398973898834287,2,2234,16.1,30,203
19,2,2,23,0.441382398327997,4,1.36066843750396,0.499550183402333,3,2155,16.4,30,79
10,3,2,20,0.483332691454587,1,1.20696936613954,0.313968253291798,2,2234,16.1,30,203
17,4,3,48,0.372547782887497,2,1.39958131826923,0.527678859086783,4,2188,16.7,30,167
15,5,1,41,0.691976707818559,1,1.24960121666569,0.5235276190668,2,2234,16.1,30,203
21,4,3,14,0.701200787070657,4,1.13161227821674,0.633333550885208,2,2234,16.1,30,203
11,5,1,33,0.278666838293285,4,0.48691135726792,0.411060120644595,4,2122.5,16.2,30,84
17,3,4,36,0.64651261091605,1,1.3227163200033,0.620049845886838,2,2234,16.1,30,203
21,5,3,7,0.207288928914086,1,1.38615957124967,0.472163154537751,5,2155,16.4,30,79
16,2,3,17,0.631222598892027,4,0.632994044160019,0.556894597110195,3,2155,16.4,30,79
23,4,4,46,0.466855570020798,4,0.152204193381871,0.342937427327115,5,2155,16.4,30,79
28,4,2,34,0.348710579148288,1,0.593860395370157,0.379267209353064,2,2234,16.1,30,203
2,2,2,17,0.151064448555785,1,0.864069541080268,0.663576229439324,4,2234,16.1,30,203
27,3,2,32,0.132874399822758,1,0.374249813366385,0.630893638498472,3,2155,16.4,30,79
9,3,3,16,0.411952531068586,3,1.26393007333346,0.399710902975867,3,2573.5,16,30,176
2,5,4,50,0.512723804592541,1,1.25104960332778,0.611874444979117,2,2234,16.1,30,203
6,4,4,23,0.133473062555893,1,0.527055387822878,0.327507087438606,4,2130,16.4,30,144
4,2,2,21,0.350872751511459,1,1.45068186035378,0.345520175011661,4,2155,16.4,30,79
20,3,2,48,0.415740658750217,2,0.66460552827147,0.443725861746862,5,2155,16.4,30,79
21,4,4,44,0.756200013026699,4,0.27466043002686,0.300715568178084,2,2234,16.1,30,203
4,5,3,47,0.814573238962504,1,0.868857658455497,0.573338267034697,4,2080,16.3,30,50
27,5,1,50,0.502476903197085,2,0.183916879576188,0.360300460547591,2,2234,16.1,30,203
15,2,3,7,0.453612858997164,4,0.395280098397413,0.611295835207976,2,2234,16.1,30,203
12,2,1,15,0.829680527831079,3,1.07395547343637,0.693628231867847,3,2234,16.1,30,203
9,4,2,34,0.172120976730353,3,1.08242729834938,0.46494017343402,4,2155,16.4,30,79
24,4,3,7,0.463693672219532,1,0.151570809325337,0.669043780124117,3,2234,16.1,30,203
15,4,2,35,0.225663891928234,2,0.355053905764281,0.354807686363874,2,2234,16.1,30,203
1,2,1,24,0.111466711553541,4,0.769484199700828,0.439287506757268,3,2234,16.1,30,203
16,4,1,34,0.730356086834115,2,0.223757343302043,0.521100878110987,4,2245.5,16.15,30,206
13,3,1,48,0.510415894610656,1,1.34119533139721,0.654003557413563,3,2234,16.1,30,203
18,2,3,42,0.602382191013834,2,0.470661635462664,0.493628584606932,5,2155,16.4,30,79
2,4,2,16,0.893773580561769,2,0.990242248447965,0.561981574881778,2,2155,16.4,30,79
12,3,1,28,0.159569774676239,1,0.607114404986734,0.59166443105977,4,2234,16.1,30,203
3,5,2,17,0.372926881685564,1,1.28948023870548,0.583878129691943,2,2234,16.1,30,203
25,4,1,40,0.666668686406973,2,0.443762100416091,0.499724196816427,3,2234,16.1,30,203
23,2,2,50,0.676093658957787,4,0.972320142021721,0.423907219695282,5,1985,17.85,30,56
6,5,1,19,0.244402598930839,3,0.211664995410946,0.610991455091872,3,2234,16.1,30,203
23,3,1,29,0.765590679022646,3,0.752339584012378,0.649957709438601,4,2234,16.1,30,203
12,4,3,17,0.841151211291644,3,0.985092581297184,0.491379065171237,5,2155,16.4,30,79
10,3,1,9,0.153653897658535,1,1.28189707176403,0.580599032171644,5,2234,16.1,30,203
3,4,3,43,0.393611344264626,1,0.184814452696241,0.467361305942481,4,2202,16.5,30,95
27,3,2,40,0.84137740852193,1,0.245297203800067,0.320222199735409,5,2155,16.4,30,79
31,2,1,46,0.704517766049578,1,0.426078899195151,0.65198649851625,2,2234,16.1,30,203
8,5,2,43,0.729083842168974,4,0.897694169471502,0.36242718618417,5,2360,16.4,30,242
4,5,2,23,0.369311222666112,1,0.559812846394651,0.462282784447438,4,2155,16.4,30,79
1,2,1,47,0.885665323745753,2,0.991341916281938,0.398652255775126,5,2240,15.6,30,68
29,5,2,49,0.716319877139331,3,0.144293848180674,0.639156263411551,2,2234,16.1,30,203
14,3,1,25,0.307855605769295,1,1.37060862427847,0.56126120201476,2,2234,16.1,30,203
26,2,2,24,0.258414046734616,3,0.102586608833631,0.506445541745042,2,2234,16.1,30,203
11,5,2,9,0.282758862619425,1,0.398102554112634,0.394497038887149,5,2155,16.4,30,79
6,4,1,7,0.519941499364793,2,0.872872959514302,0.664983268336343,2,2234,16.1,30,203
26,5,4,26,0.207386654214934,4,1.35754980991193,0.322039509969521,5,2155,16.4,30,79
3,3,2,9,0.565873190415401,4,0.717780723028944,0.353003639394032,5,2155,16.4,30,79
1,3,2,29,0.226839715518057,3,0.915585663856777,0.493848966610096,3,2239.5,16.15,30,204
24,3,3,10,0.612101168191636,4,0.836451448775109,0.699370688963431,3,2234,16.1,30,203
3,4,2,16,0.473107555384453,4,1.35939790097473,0.367378242126838,5,2058,16.5,30,104
31,2,3,13,0.309661036291458,4,0.675564117983892,0.438918019574061,4,2155,16.4,30,79
31,4,3,45,0.410385029082391,1,0.506361724962144,0.65465963686342,2,2234,16.1,30,203
2,4,3,27,0.499095590975639,1,0.422793245594153,0.4615160751211,3,2234,16.1,30,203
11,3,1,21,0.613906936422159,3,1.44708138148858,0.395763528633092,4,2125,16.4,30,135
22,2,2,40,0.714289147634766,1,0.551881682323484,0.687944916488398,3,2234,16.1,30,203
10,5,1,40,0.146008793782282,3,1.02678003211837,0.37197029655427,4,2070,16.4,30,109
27,4,3,48,0.254171939162237,2,1.40211599126326,0.629361501191189,5,2124,16.4,30,129
30,2,4,16,0.840856084884697,1,0.554452186275333,0.58912697415357,4,2250,15.75,30,116
21,4,3,50,0.206088653923912,1,0.856912277043667,0.69254971559484,2,2234,16.1,30,203
16,2,3,10,0.469978248974147,3,1.24422024483939,0.475493168650109,3,2155,16.4,30,79
1,5,3,50,0.717225368238702,2,0.583074035079284,0.501088065594747,3,2234,16.1,30,203
2,3,4,12,0.303348872764207,3,1.18675405593269,0.349015427462961,5,2155,16.4,30,79
4,3,1,21,0.434371700442946,2,1.42782682901123,0.42247435684193,4,2110,16.4,30,123
11,3,3,12,0.314261910075252,3,0.462394115962341,0.339229208825243,5,2155,16.4,30,79
5,4,4,28,0.53261165016323,2,0.644639605398061,0.380524517875436,2,2234,16.1,30,203
6,3,3,47,0.189018748291026,4,1.07488581965223,0.473501950537179,5,2085,16.5,30,115
14,5,4,47,0.827691673367344,4,0.833082131073207,0.528092762570224,2,2234,16.1,30,203
